,alg,partitions,truth,covered,matching,mean_coverage,min_coverage,max_coverage,mean_distance,min_distance,max_distance,f1_score,f1_std,label,,seeds,threshold,min_community_size,density_threshold,affinity_threshold,closeness_threshold,epsilon,min_com_size,d_threshold,cp_threshold,level,k,t_in,alpha,overlap_threshold,min_bel_degree,threshold_bel_degree,weightName,weight,resolution,randomize,initial_membership,weights,node_sizes,resolution_parameter,population,generation,r,head_tail_ratio,weight_threshold,flags
582,coach_566,23,17,1.3529411764705883,higher,0.4405797101449275,0.2,1.0,0.48475751301838255,0.25,1.2,0.2621428571428571,0.09770060472313007,overlapping,,,,,0.7000000000000001,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
662,coach_646,23,17,1.3529411764705883,higher,0.4405797101449275,0.2,1.0,0.48475751301838255,0.25,1.2,0.2621428571428571,0.09770060472313007,overlapping,,,,,0.8,0.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
663,coach_647,23,17,1.3529411764705883,higher,0.4405797101449275,0.2,1.0,0.48475751301838255,0.25,1.2,0.2621428571428571,0.09770060472313007,overlapping,,,,,0.8,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
28,coach_12,8,17,0.47058823529411764,fewer,0.73125,0.25,1.0,0.5475559163059163,0.2857142857142857,1.0,0.26125,0.10104918356919071,overlapping,,,,,0.1,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
109,coach_93,8,17,0.47058823529411764,fewer,0.73125,0.25,1.0,0.5475559163059163,0.2857142857142857,1.0,0.26125,0.10104918356919071,overlapping,,,,,0.2,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
190,coach_174,8,17,0.47058823529411764,fewer,0.73125,0.25,1.0,0.5475559163059163,0.2857142857142857,1.0,0.26125,0.10104918356919071,overlapping,,,,,0.30000000000000004,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
271,coach_255,8,17,0.47058823529411764,fewer,0.73125,0.25,1.0,0.5475559163059163,0.2857142857142857,1.0,0.26125,0.10104918356919071,overlapping,,,,,0.4,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
352,coach_336,8,17,0.47058823529411764,fewer,0.73125,0.25,1.0,0.5475559163059163,0.2857142857142857,1.0,0.26125,0.10104918356919071,overlapping,,,,,0.5,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
433,coach_417,8,17,0.47058823529411764,fewer,0.73125,0.25,1.0,0.5475559163059163,0.2857142857142857,1.0,0.26125,0.10104918356919071,overlapping,,,,,0.6,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
507,coach_491,4,17,0.23529411764705882,fewer,0.4125,0.25,0.5,0.42142857142857143,0.2857142857142857,0.5714285714285714,0.2608333333333333,0.07554891719203452,overlapping,,,,,0.7000000000000001,0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
588,coach_572,4,17,0.23529411764705882,fewer,0.4125,0.25,0.5,0.42142857142857143,0.2857142857142857,0.5714285714285714,0.2608333333333333,0.07554891719203452,overlapping,,,,,0.8,0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
669,coach_653,4,17,0.23529411764705882,fewer,0.4125,0.25,0.5,0.42142857142857143,0.2857142857142857,0.5714285714285714,0.2608333333333333,0.07554891719203452,overlapping,,,,,0.9,0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
1136,ipca_3,19,17,1.1176470588235294,higher,0.5890350877192982,0.3,1.0,0.6332734203174369,0.34782608695652173,1.0,0.26076923076923075,0.1383952832934339,overlapping,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,
518,coach_502,8,17,0.47058823529411764,fewer,0.39375,0.2,0.6,0.5503246753246753,0.2857142857142857,1.2,0.26,0.11052323111176499,overlapping,,,,,0.7000000000000001,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
519,coach_503,8,17,0.47058823529411764,fewer,0.39375,0.2,0.6,0.5503246753246753,0.2857142857142857,1.2,0.26,0.11052323111176499,overlapping,,,,,0.7000000000000001,0.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
599,coach_583,8,17,0.47058823529411764,fewer,0.39375,0.2,0.6,0.5503246753246753,0.2857142857142857,1.2,0.26,0.11052323111176499,overlapping,,,,,0.8,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
600,coach_584,8,17,0.47058823529411764,fewer,0.39375,0.2,0.6,0.5503246753246753,0.2857142857142857,1.2,0.26,0.11052323111176499,overlapping,,,,,0.8,0.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
680,coach_664,8,17,0.47058823529411764,fewer,0.39375,0.2,0.6,0.5503246753246753,0.2857142857142857,1.2,0.26,0.11052323111176499,overlapping,,,,,0.9,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
681,coach_665,8,17,0.47058823529411764,fewer,0.39375,0.2,0.6,0.5503246753246753,0.2857142857142857,1.2,0.26,0.11052323111176499,overlapping,,,,,0.9,0.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
59,coach_43,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.1,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
60,coach_44,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.1,0.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
68,coach_52,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.1,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
69,coach_53,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.1,0.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
140,coach_124,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.2,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
141,coach_125,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.2,0.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
149,coach_133,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.2,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
150,coach_134,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.2,0.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
221,coach_205,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.30000000000000004,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
222,coach_206,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.30000000000000004,0.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
230,coach_214,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.30000000000000004,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
231,coach_215,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.30000000000000004,0.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
302,coach_286,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.4,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
303,coach_287,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.4,0.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
311,coach_295,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.4,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
312,coach_296,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.4,0.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
383,coach_367,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.5,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
384,coach_368,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.5,0.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
392,coach_376,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.5,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
393,coach_377,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.5,0.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
464,coach_448,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.6,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
465,coach_449,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.6,0.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
473,coach_457,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.6,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
474,coach_458,16,17,0.9411764705882353,fewer,0.3940972222222222,0.2,1.0,0.48433892496392494,0.25,1.2,0.2595238095238096,0.11874246604576807,overlapping,,,,,0.6,0.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
85,coach_69,20,17,1.1764705882352942,higher,0.4602777777777778,0.2,1.0,0.5079473304473304,0.25,1.2,0.2588888888888889,0.08325922630815218,overlapping,,,,,0.1,0.8,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
166,coach_150,20,17,1.1764705882352942,higher,0.4602777777777778,0.2,1.0,0.5079473304473304,0.25,1.2,0.2588888888888889,0.08325922630815218,overlapping,,,,,0.2,0.8,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
247,coach_231,20,17,1.1764705882352942,higher,0.4602777777777778,0.2,1.0,0.5079473304473304,0.25,1.2,0.2588888888888889,0.08325922630815218,overlapping,,,,,0.30000000000000004,0.8,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
328,coach_312,20,17,1.1764705882352942,higher,0.4602777777777778,0.2,1.0,0.5079473304473304,0.25,1.2,0.2588888888888889,0.08325922630815218,overlapping,,,,,0.4,0.8,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
409,coach_393,20,17,1.1764705882352942,higher,0.4602777777777778,0.2,1.0,0.5079473304473304,0.25,1.2,0.2588888888888889,0.08325922630815218,overlapping,,,,,0.5,0.8,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
490,coach_474,20,17,1.1764705882352942,higher,0.4602777777777778,0.2,1.0,0.5079473304473304,0.25,1.2,0.2588888888888889,0.08325922630815218,overlapping,,,,,0.6,0.8,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
76,coach_60,19,17,1.1176470588235294,higher,0.458187134502924,0.2,1.0,0.5196438064859117,0.25,1.2,0.2588888888888889,0.08325922630815218,overlapping,,,,,0.1,0.7000000000000001,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
157,coach_141,19,17,1.1176470588235294,higher,0.458187134502924,0.2,1.0,0.5196438064859117,0.25,1.2,0.2588888888888889,0.08325922630815218,overlapping,,,,,0.2,0.7000000000000001,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
238,coach_222,19,17,1.1176470588235294,higher,0.458187134502924,0.2,1.0,0.5196438064859117,0.25,1.2,0.2588888888888889,0.08325922630815218,overlapping,,,,,0.30000000000000004,0.7000000000000001,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
319,coach_303,19,17,1.1176470588235294,higher,0.458187134502924,0.2,1.0,0.5196438064859117,0.25,1.2,0.2588888888888889,0.08325922630815218,overlapping,,,,,0.4,0.7000000000000001,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
400,coach_384,19,17,1.1176470588235294,higher,0.458187134502924,0.2,1.0,0.5196438064859117,0.25,1.2,0.2588888888888889,0.08325922630815218,overlapping,,,,,0.5,0.7000000000000001,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
481,coach_465,19,17,1.1176470588235294,higher,0.458187134502924,0.2,1.0,0.5196438064859117,0.25,1.2,0.2588888888888889,0.08325922630815218,overlapping,,,,,0.6,0.7000000000000001,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
1135,ipca_2,19,17,1.1176470588235294,higher,0.599561403508772,0.3,1.0,0.6308634292077555,0.34782608695652173,1.0,0.25846153846153846,0.1401562948363309,overlapping,,,,,,,,,,,,,,0.30000000000000004,,,,,,,,,,,,,,,,,,
571,coach_555,21,17,1.2352941176470589,higher,0.4634920634920635,0.2,1.0,0.50280698137841,0.25,1.2,0.25777777777777783,0.08436399676768097,overlapping,,,,,0.7000000000000001,0.8,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
652,coach_636,21,17,1.2352941176470589,higher,0.4634920634920635,0.2,1.0,0.50280698137841,0.25,1.2,0.25777777777777783,0.08436399676768097,overlapping,,,,,0.8,0.8,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
562,coach_546,20,17,1.1764705882352942,higher,0.46166666666666667,0.2,1.0,0.5136616161616161,0.25,1.2,0.25777777777777783,0.08436399676768097,overlapping,,,,,0.7000000000000001,0.7000000000000001,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
643,coach_627,20,17,1.1764705882352942,higher,0.46166666666666667,0.2,1.0,0.5136616161616161,0.25,1.2,0.25777777777777783,0.08436399676768097,overlapping,,,,,0.8,0.7000000000000001,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
733,coach_717,22,17,1.2941176470588236,higher,0.45151515151515154,0.2,1.0,0.4939381325744962,0.25,1.2,0.25777777777777783,0.08436399676768097,overlapping,,,,,0.9,0.8,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
742,coach_726,22,17,1.2941176470588236,higher,0.45151515151515154,0.2,1.0,0.4939381325744962,0.25,1.2,0.25777777777777783,0.08436399676768097,overlapping,,,,,0.9,0.9,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
724,coach_708,21,17,1.2352941176470589,higher,0.4492063492063492,0.2,1.0,0.5038535538535538,0.25,1.2,0.25777777777777783,0.08436399676768097,overlapping,,,,,0.9,0.7000000000000001,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
1134,ipca_1,19,17,1.1176470588235294,higher,0.6100877192982456,0.3,1.0,0.6361113976136187,0.34782608695652173,1.0,0.2569230769230769,0.14146946478818537,overlapping,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,
505,coach_489,4,17,0.23529411764705882,fewer,0.875,0.5,1.0,0.47445887445887447,0.2857142857142857,0.7272727272727273,0.25666666666666665,0.10624918300339485,overlapping,,,,,0.7000000000000001,0.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
586,coach_570,4,17,0.23529411764705882,fewer,0.875,0.5,1.0,0.47445887445887447,0.2857142857142857,0.7272727272727273,0.25666666666666665,0.10624918300339485,overlapping,,,,,0.8,0.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
667,coach_651,4,17,0.23529411764705882,fewer,0.875,0.5,1.0,0.47445887445887447,0.2857142857142857,0.7272727272727273,0.25666666666666665,0.10624918300339485,overlapping,,,,,0.9,0.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
1133,ipca_0,19,17,1.1176470588235294,higher,0.6153508771929824,0.3,1.0,0.634572462556678,0.34782608695652173,1.0,0.2561538461538461,0.14237212678472955,overlapping,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,
41,coach_25,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.1,0.30000000000000004,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
42,coach_26,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.1,0.30000000000000004,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
50,coach_34,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.1,0.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
51,coach_35,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.1,0.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
122,coach_106,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.2,0.30000000000000004,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
123,coach_107,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.2,0.30000000000000004,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
131,coach_115,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.2,0.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
132,coach_116,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.2,0.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
203,coach_187,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.30000000000000004,0.30000000000000004,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
204,coach_188,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.30000000000000004,0.30000000000000004,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
212,coach_196,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.30000000000000004,0.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
213,coach_197,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.30000000000000004,0.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
284,coach_268,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.4,0.30000000000000004,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
285,coach_269,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.4,0.30000000000000004,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
293,coach_277,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.4,0.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
294,coach_278,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.4,0.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
365,coach_349,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.5,0.30000000000000004,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
366,coach_350,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.5,0.30000000000000004,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
374,coach_358,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.5,0.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
375,coach_359,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.5,0.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
446,coach_430,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.6,0.30000000000000004,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
447,coach_431,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.6,0.30000000000000004,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
455,coach_439,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.6,0.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
456,coach_440,11,17,0.6470588235294118,fewer,0.4954545454545455,0.25,1.0,0.5527613800341072,0.2857142857142857,1.2,0.25312500000000004,0.13387114840397835,overlapping,,,,,0.6,0.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
15,ANGEL_8,2,17,0.11764705882352941,fewer,0.55,0.5,0.6,0.38076923076923075,0.3,0.46153846153846156,0.2525,0.008291561975888507,overlapping,,,0.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,coach_498,8,17,0.47058823529411764,fewer,0.825,0.5,1.0,0.5581619769119769,0.2857142857142857,1.0,0.248,0.0837615663654877,overlapping,,,,,0.7000000000000001,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
595,coach_579,8,17,0.47058823529411764,fewer,0.825,0.5,1.0,0.5581619769119769,0.2857142857142857,1.0,0.248,0.0837615663654877,overlapping,,,,,0.8,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
676,coach_660,8,17,0.47058823529411764,fewer,0.825,0.5,1.0,0.5581619769119769,0.2857142857142857,1.0,0.248,0.0837615663654877,overlapping,,,,,0.9,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
545,coach_529,16,17,0.9411764705882353,fewer,0.4114583333333333,0.2,1.0,0.4815611471861472,0.25,1.2,0.2447619047619048,0.10316971905411595,overlapping,,,,,0.7000000000000001,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
546,coach_530,16,17,0.9411764705882353,fewer,0.4114583333333333,0.2,1.0,0.4815611471861472,0.25,1.2,0.2447619047619048,0.10316971905411595,overlapping,,,,,0.7000000000000001,0.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
554,coach_538,16,17,0.9411764705882353,fewer,0.4114583333333333,0.2,1.0,0.4815611471861472,0.25,1.2,0.2447619047619048,0.10316971905411595,overlapping,,,,,0.7000000000000001,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
555,coach_539,16,17,0.9411764705882353,fewer,0.4114583333333333,0.2,1.0,0.4815611471861472,0.25,1.2,0.2447619047619048,0.10316971905411595,overlapping,,,,,0.7000000000000001,0.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
626,coach_610,16,17,0.9411764705882353,fewer,0.4114583333333333,0.2,1.0,0.4815611471861472,0.25,1.2,0.2447619047619048,0.10316971905411595,overlapping,,,,,0.8,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
627,coach_611,16,17,0.9411764705882353,fewer,0.4114583333333333,0.2,1.0,0.4815611471861472,0.25,1.2,0.2447619047619048,0.10316971905411595,overlapping,,,,,0.8,0.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
635,coach_619,16,17,0.9411764705882353,fewer,0.4114583333333333,0.2,1.0,0.4815611471861472,0.25,1.2,0.2447619047619048,0.10316971905411595,overlapping,,,,,0.8,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
636,coach_620,16,17,0.9411764705882353,fewer,0.4114583333333333,0.2,1.0,0.4815611471861472,0.25,1.2,0.2447619047619048,0.10316971905411595,overlapping,,,,,0.8,0.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
707,coach_691,16,17,0.9411764705882353,fewer,0.4114583333333333,0.2,1.0,0.4815611471861472,0.25,1.2,0.2447619047619048,0.10316971905411595,overlapping,,,,,0.9,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
708,coach_692,16,17,0.9411764705882353,fewer,0.4114583333333333,0.2,1.0,0.4815611471861472,0.25,1.2,0.2447619047619048,0.10316971905411595,overlapping,,,,,0.9,0.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
716,coach_700,16,17,0.9411764705882353,fewer,0.4114583333333333,0.2,1.0,0.4815611471861472,0.25,1.2,0.2447619047619048,0.10316971905411595,overlapping,,,,,0.9,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
717,coach_701,16,17,0.9411764705882353,fewer,0.4114583333333333,0.2,1.0,0.4815611471861472,0.25,1.2,0.2447619047619048,0.10316971905411595,overlapping,,,,,0.9,0.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
86,coach_70,20,17,1.1764705882352942,higher,0.4452777777777778,0.2,1.0,0.506518759018759,0.25,1.2,0.24125000000000002,0.10605865122657368,overlapping,,,,,0.1,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
