,concept:name,org:resource,time:timestamp,Activity,Resource,lifecycle:transition,eventId,case:concept:name
649,someone_at_entrace,0,2020-04-02 21:47:00+00:00,someone_at_entrace,0,start,649,case_id
650,someone_at_entrace,0,2020-04-02 21:51:00+00:00,someone_at_entrace,0,complete,650,case_id
651,cook_and_eat_BP,0,2020-04-02 21:51:00+00:00,cook_and_eat_BP,0,start,651,case_id
652,cook_and_eat_BP,0,2020-04-02 22:00:00+00:00,cook_and_eat_BP,0,complete,652,case_id
653,wc,0,2020-04-02 22:00:00+00:00,wc,0,start,653,case_id
654,wc,0,2020-04-02 22:06:00+00:00,wc,0,complete,654,case_id
655,Airing_home,0,2020-04-02 22:06:00+00:00,Airing_home,0,start,655,case_id
656,Airing_home,0,2020-04-02 22:06:00+00:00,Airing_home,0,complete,656,case_id
657,drink,0,2020-04-02 22:06:00+00:00,drink,0,start,657,case_id
658,drink,0,2020-04-02 22:09:00+00:00,drink,0,complete,658,case_id
659,sleeping_BP,0,2020-04-02 22:09:00+00:00,sleeping_BP,0,start,659,case_id
660,sleeping_BP,0,2020-04-02 22:35:00+00:00,sleeping_BP,0,complete,660,case_id
661,wc,0,2020-04-03 05:08:00+00:00,wc,0,start,661,case_id
662,wc,0,2020-04-03 05:18:00+00:00,wc,0,complete,662,case_id
663,sleeping_BP,0,2020-04-03 05:19:00+00:00,sleeping_BP,0,complete,663,case_id
664,work_BP,0,2020-04-03 08:23:00+00:00,work_BP,0,start,664,case_id
665,work_BP,0,2020-04-03 18:42:00+00:00,work_BP,0,complete,665,case_id
666,drink,0,2020-04-03 18:42:00+00:00,drink,0,start,666,case_id
667,drink,0,2020-04-03 18:53:00+00:00,drink,0,complete,667,case_id
668,sleeping_BP,0,2020-04-03 18:53:00+00:00,sleeping_BP,0,start,668,case_id
669,sleeping_BP,0,2020-04-03 18:54:00+00:00,sleeping_BP,0,complete,669,case_id
670,wc,0,2020-04-03 23:08:00+00:00,wc,0,start,670,case_id
671,wc,0,2020-04-03 23:14:00+00:00,wc,0,complete,671,case_id
672,sleeping_BP,0,2020-04-03 23:15:00+00:00,sleeping_BP,0,complete,672,case_id
673,wc,0,2020-04-04 02:47:00+00:00,wc,0,start,673,case_id
674,wc,0,2020-04-04 02:52:00+00:00,wc,0,complete,674,case_id
675,use_computer,0,2020-04-04 02:52:00+00:00,use_computer,0,start,675,case_id
676,use_computer,0,2020-04-04 04:52:00+00:00,use_computer,0,complete,676,case_id
677,cook_and_eat_BP,0,2020-04-04 04:52:00+00:00,cook_and_eat_BP,0,start,677,case_id
678,cook_and_eat_BP,0,2020-04-04 04:55:00+00:00,cook_and_eat_BP,0,complete,678,case_id
679,someone_at_entrace,0,2020-04-04 06:05:00+00:00,someone_at_entrace,0,start,679,case_id
680,someone_at_entrace,0,2020-04-04 06:09:00+00:00,someone_at_entrace,0,complete,680,case_id
681,cook_and_eat_BP,0,2020-04-04 06:09:00+00:00,cook_and_eat_BP,0,start,681,case_id
682,cook_and_eat_BP,0,2020-04-04 06:18:00+00:00,cook_and_eat_BP,0,complete,682,case_id
683,drink,0,2020-04-04 06:18:00+00:00,drink,0,start,683,case_id
684,drink,0,2020-04-04 06:21:00+00:00,drink,0,complete,684,case_id
685,Airing_home_end,0,2020-04-04 06:21:00+00:00,Airing_home_end,0,start,685,case_id
686,Airing_home_end,0,2020-04-04 06:21:00+00:00,Airing_home_end,0,complete,686,case_id
687,sleeping_BP,0,2020-04-04 06:22:00+00:00,sleeping_BP,0,start,687,case_id
688,sleeping_BP,0,2020-04-04 07:36:00+00:00,sleeping_BP,0,complete,688,case_id
689,exercise,0,2020-04-04 07:36:00+00:00,exercise,0,start,689,case_id
690,exercise,0,2020-04-04 08:12:00+00:00,exercise,0,complete,690,case_id
691,relax_BP,0,2020-04-04 08:12:00+00:00,relax_BP,0,start,691,case_id
692,relax_BP,0,2020-04-04 08:55:00+00:00,relax_BP,0,complete,692,case_id
693,drink,0,2020-04-04 08:55:00+00:00,drink,0,start,693,case_id
694,drink,0,2020-04-04 08:57:00+00:00,drink,0,complete,694,case_id
695,relax_BP,0,2020-04-04 08:57:00+00:00,relax_BP,0,start,695,case_id
696,relax_BP,0,2020-04-04 10:16:00+00:00,relax_BP,0,complete,696,case_id
697,drink,0,2020-04-04 10:16:00+00:00,drink,0,start,697,case_id
698,drink,0,2020-04-04 10:18:00+00:00,drink,0,complete,698,case_id
699,relax_BP,0,2020-04-04 10:18:00+00:00,relax_BP,0,start,699,case_id
700,relax_BP,0,2020-04-04 11:42:00+00:00,relax_BP,0,complete,700,case_id
701,drink,0,2020-04-04 11:42:00+00:00,drink,0,start,701,case_id
702,drink,0,2020-04-04 11:44:00+00:00,drink,0,complete,702,case_id
703,wc,0,2020-04-04 11:44:00+00:00,wc,0,start,703,case_id
704,wc,0,2020-04-04 11:48:00+00:00,wc,0,complete,704,case_id
705,relax_BP,0,2020-04-04 11:48:00+00:00,relax_BP,0,start,705,case_id
706,relax_BP,0,2020-04-04 12:33:00+00:00,relax_BP,0,complete,706,case_id
707,use_computer,0,2020-04-04 12:33:00+00:00,use_computer,0,start,707,case_id
708,use_computer,0,2020-04-04 12:34:00+00:00,use_computer,0,complete,708,case_id
709,someone_at_entrace,0,2020-04-04 13:16:00+00:00,someone_at_entrace,0,start,709,case_id
710,someone_at_entrace,0,2020-04-04 13:19:00+00:00,someone_at_entrace,0,complete,710,case_id
711,use_computer,0,2020-04-04 13:19:00+00:00,use_computer,0,start,711,case_id
712,use_computer,0,2020-04-04 13:20:00+00:00,use_computer,0,complete,712,case_id
713,drink,0,2020-04-04 13:34:00+00:00,drink,0,start,713,case_id
714,drink,0,2020-04-04 13:36:00+00:00,drink,0,complete,714,case_id
715,use_computer,0,2020-04-04 13:36:00+00:00,use_computer,0,start,715,case_id
716,use_computer,0,2020-04-04 14:50:00+00:00,use_computer,0,complete,716,case_id
717,cook_and_eat_BP,0,2020-04-04 14:50:00+00:00,cook_and_eat_BP,0,start,717,case_id
718,cook_and_eat_BP,0,2020-04-04 15:28:00+00:00,cook_and_eat_BP,0,complete,718,case_id
719,drink,0,2020-04-04 15:29:00+00:00,drink,0,start,719,case_id
720,drink,0,2020-04-04 15:32:00+00:00,drink,0,complete,720,case_id
721,cook_and_eat_BP,0,2020-04-04 15:32:00+00:00,cook_and_eat_BP,0,complete,721,case_id
722,relax_BP,0,2020-04-04 15:32:00+00:00,relax_BP,0,start,722,case_id
723,relax_BP,0,2020-04-04 16:26:00+00:00,relax_BP,0,complete,723,case_id
724,wc,0,2020-04-04 16:26:00+00:00,wc,0,start,724,case_id
725,wc,0,2020-04-04 16:31:00+00:00,wc,0,complete,725,case_id
726,relax_BP,0,2020-04-04 16:31:00+00:00,relax_BP,0,start,726,case_id
727,relax_BP,0,2020-04-04 17:10:00+00:00,relax_BP,0,complete,727,case_id
728,drink,0,2020-04-04 17:10:00+00:00,drink,0,start,728,case_id
729,drink,0,2020-04-04 17:12:00+00:00,drink,0,complete,729,case_id
730,relax_BP,0,2020-04-04 17:12:00+00:00,relax_BP,0,start,730,case_id
731,relax_BP,0,2020-04-04 18:54:00+00:00,relax_BP,0,complete,731,case_id
732,drink,0,2020-04-04 18:54:00+00:00,drink,0,start,732,case_id
733,drink,0,2020-04-04 18:57:00+00:00,drink,0,complete,733,case_id
734,relax_BP,0,2020-04-04 18:57:00+00:00,relax_BP,0,start,734,case_id
735,relax_BP,0,2020-04-04 19:59:00+00:00,relax_BP,0,complete,735,case_id
736,wc,0,2020-04-04 19:59:00+00:00,wc,0,start,736,case_id
737,wc,0,2020-04-04 20:04:00+00:00,wc,0,complete,737,case_id
738,relax_BP,0,2020-04-04 20:04:00+00:00,relax_BP,0,start,738,case_id
739,relax_BP,0,2020-04-04 20:29:00+00:00,relax_BP,0,complete,739,case_id
740,drink,0,2020-04-04 20:29:00+00:00,drink,0,start,740,case_id
741,drink,0,2020-04-04 20:31:00+00:00,drink,0,complete,741,case_id
742,use_computer,0,2020-04-04 20:31:00+00:00,use_computer,0,start,742,case_id
743,use_computer,0,2020-04-04 21:39:00+00:00,use_computer,0,complete,743,case_id
744,cook_and_eat_BP,0,2020-04-04 21:39:00+00:00,cook_and_eat_BP,0,start,744,case_id
745,cook_and_eat_BP,0,2020-04-04 22:17:00+00:00,cook_and_eat_BP,0,complete,745,case_id
746,drink,0,2020-04-04 22:17:00+00:00,drink,0,start,746,case_id
747,drink,0,2020-04-04 22:20:00+00:00,drink,0,complete,747,case_id
748,relax_BP,0,2020-04-04 22:20:00+00:00,relax_BP,0,start,748,case_id
749,relax_BP,0,2020-04-04 22:56:00+00:00,relax_BP,0,complete,749,case_id
750,sleeping_BP,0,2020-04-04 22:56:00+00:00,sleeping_BP,0,start,750,case_id
751,sleeping_BP,0,2020-04-04 23:26:00+00:00,sleeping_BP,0,complete,751,case_id
752,someone_at_entrace,0,2020-04-05 13:02:00+00:00,someone_at_entrace,0,start,752,case_id
753,someone_at_entrace,0,2020-04-05 13:04:00+00:00,someone_at_entrace,0,complete,753,case_id
754,wc,0,2020-04-05 13:04:00+00:00,wc,0,start,754,case_id
755,wc,0,2020-04-05 13:10:00+00:00,wc,0,complete,755,case_id
756,drink,0,2020-04-05 13:10:00+00:00,drink,0,start,756,case_id
757,drink,0,2020-04-05 13:13:00+00:00,drink,0,complete,757,case_id
758,sleeping_BP,0,2020-04-05 13:13:00+00:00,sleeping_BP,0,start,758,case_id
759,sleeping_BP,0,2020-04-05 15:08:00+00:00,sleeping_BP,0,complete,759,case_id
760,relax_BP,0,2020-04-05 15:08:00+00:00,relax_BP,0,start,760,case_id
761,relax_BP,0,2020-04-05 16:30:00+00:00,relax_BP,0,complete,761,case_id
762,drink,0,2020-04-05 16:30:00+00:00,drink,0,start,762,case_id
763,drink,0,2020-04-05 16:33:00+00:00,drink,0,complete,763,case_id
764,relax_BP,0,2020-04-05 16:33:00+00:00,relax_BP,0,start,764,case_id
765,relax_BP,0,2020-04-05 18:14:00+00:00,relax_BP,0,complete,765,case_id
766,drink,0,2020-04-05 18:14:00+00:00,drink,0,start,766,case_id
767,drink,0,2020-04-05 18:16:00+00:00,drink,0,complete,767,case_id
768,relax_BP,0,2020-04-05 18:16:00+00:00,relax_BP,0,start,768,case_id
769,relax_BP,0,2020-04-05 19:28:00+00:00,relax_BP,0,complete,769,case_id
770,cook_and_eat_BP,0,2020-04-05 19:28:00+00:00,cook_and_eat_BP,0,start,770,case_id
771,cook_and_eat_BP,0,2020-04-05 20:09:00+00:00,cook_and_eat_BP,0,complete,771,case_id
772,drink,0,2020-04-05 20:10:00+00:00,drink,0,start,772,case_id
773,drink,0,2020-04-05 20:13:00+00:00,drink,0,complete,773,case_id
774,use_computer,0,2020-04-05 20:13:00+00:00,use_computer,0,start,774,case_id
775,use_computer,0,2020-04-05 22:03:00+00:00,use_computer,0,complete,775,case_id
776,drink,0,2020-04-05 22:03:00+00:00,drink,0,start,776,case_id
777,drink,0,2020-04-05 22:06:00+00:00,drink,0,complete,777,case_id
778,cook_and_eat_BP,0,2020-04-05 22:06:00+00:00,cook_and_eat_BP,0,complete,778,case_id
779,wc,0,2020-04-05 22:06:00+00:00,wc,0,start,779,case_id
780,wc,0,2020-04-05 22:11:00+00:00,wc,0,complete,780,case_id
781,relax_BP,0,2020-04-05 22:11:00+00:00,relax_BP,0,start,781,case_id
782,relax_BP,0,2020-04-05 23:24:00+00:00,relax_BP,0,complete,782,case_id
783,drink,0,2020-04-05 23:24:00+00:00,drink,0,start,783,case_id
784,drink,0,2020-04-05 23:26:00+00:00,drink,0,complete,784,case_id
785,relax_BP,0,2020-04-05 23:26:00+00:00,relax_BP,0,start,785,case_id
